customer_id,age,income,employment_type,dependents,state,credit_score_band
599,48,46548.0,Part-time,1,WA,Low
600,31,143114.0,Self-employed,1,WA,Good
601,47,70971.0,Full-time,0,NSW,Medium
602,40,43487.0,Part-time,0,VIC,Low
603,60,67868.0,Part-time,1,QLD,Medium
604,24,83979.0,Full-time,1,NSW,Medium
605,34,43498.0,Self-employed,1,VIC,Low
606,49,111045.0,Contract,0,SA,Good
607,41,76715.0,Full-time,1,QLD,Medium
608,49,34546.0,Self-employed,0,VIC,Low
609,29,91875.0,Part-time,1,VIC,Medium
610,62,48786.0,Part-time,1,VIC,Low
611,60,54745.0,Self-employed,0,VIC,Low
612,22,36027.0,Full-time,0,VIC,Low
613,24,82102.0,Self-employed,0,VIC,Medium
614,34,55579.0,Full-time,3,NSW,Low
615,49,83858.0,Self-employed,1,SA,Medium
616,46,45456.0,Full-time,1,NSW,Low
617,54,42929.0,Full-time,1,VIC,Low
618,59,41224.0,Full-time,3,SA,Low
619,27,72986.0,Full-time,1,VIC,Medium
620,65,42609.0,Full-time,0,NSW,Low
621,53,54092.0,Full-time,0,SA,Low
622,42,46202.0,Self-employed,2,QLD,Low
623,37,74611.0,Self-employed,0,QLD,Medium
624,42,25143.0,Contract,0,VIC,Low
625,32,67746.0,Self-employed,3,VIC,Medium
626,58,142297.0,Self-employed,2,QLD,Good
627,57,111081.0,Full-time,2,QLD,Good
628,56,43988.0,Self-employed,0,NSW,Low
629,40,76673.0,Self-employed,0,NSW,Medium
630,41,69583.0,Full-time,0,NSW,Medium
631,39,124828.0,Part-time,2,NSW,Good
632,62,17068.0,Full-time,1,WA,Low
633,35,104447.0,Contract,2,QLD,Good
634,36,52378.0,Part-time,2,VIC,Low
635,52,41290.0,Contract,2,QLD,Low
636,22,40705.0,Full-time,0,NSW,Low
637,24,31259.0,Full-time,0,SA,Low
638,37,44044.0,Contract,0,QLD,Low
639,44,34896.0,Full-time,0,QLD,Low
640,32,65520.0,Full-time,0,NSW,Medium
641,33,80416.0,Part-time,2,NSW,Medium
642,31,52665.0,Self-employed,0,VIC,Low
643,53,126736.0,Full-time,1,NSW,Good
644,37,45515.0,Full-time,2,QLD,Low
645,29,51306.0,Full-time,0,NSW,Low
646,59,47265.0,Full-time,0,VIC,Low
647,33,80766.0,Full-time,0,VIC,Medium
648,45,84947.0,Self-employed,0,VIC,Medium
649,49,76702.0,Self-employed,1,NSW,Medium
650,29,56272.0,Self-employed,1,WA,Low
651,49,30629.0,Full-time,1,NSW,Low
652,57,51036.0,Part-time,0,NSW,Low
653,47,125376.0,Contract,1,QLD,Good
654,29,99371.0,Part-time,1,VIC,Medium
655,49,69357.0,Full-time,0,QLD,Medium
656,49,49403.0,Contract,0,QLD,Low
657,58,59468.0,Full-time,2,WA,Low
658,62,49513.0,Self-employed,0,NSW,Low
659,57,108719.0,Full-time,2,VIC,Good
660,48,39360.0,Part-time,0,QLD,Low
661,38,95019.0,Contract,0,QLD,Medium
662,30,45954.0,Full-time,1,VIC,Low
663,54,115898.0,Full-time,2,VIC,Good
664,41,74116.0,Full-time,2,QLD,Medium
665,34,41163.0,Full-time,0,VIC,Low
666,49,51295.0,Full-time,2,WA,Low
667,50,85461.0,Self-employed,1,NSW,Medium
668,34,46650.0,Full-time,0,WA,Low
669,56,60541.0,Full-time,0,QLD,Medium
670,27,46329.0,Full-time,1,VIC,Low
671,39,144287.0,Full-time,1,VIC,Good
672,26,157241.0,Part-time,0,NSW,Excellent
673,46,124438.0,Self-employed,2,WA,Good
674,23,56264.0,Self-employed,1,NSW,Low
675,31,48953.0,Full-time,2,NSW,Low
676,51,40555.0,Full-time,1,NSW,Low
677,26,129038.0,Full-time,1,NSW,Good
678,54,95355.0,Full-time,0,VIC,Medium
679,22,97673.0,Part-time,1,NSW,Medium
680,39,52841.0,Self-employed,3,VIC,Low
681,53,24861.0,Full-time,1,VIC,Low
682,32,27890.0,Full-time,0,WA,Low
683,42,61625.0,Self-employed,0,NSW,Medium
684,47,46104.0,Part-time,3,NSW,Low
685,46,43528.0,Full-time,0,NSW,Low
686,43,71152.0,Part-time,2,QLD,Medium
687,48,99392.0,Contract,1,VIC,Medium
688,34,42167.0,Full-time,0,VIC,Low
689,54,31169.0,Full-time,1,VIC,Low
690,55,42671.0,Full-time,0,NSW,Low
691,62,35526.0,Self-employed,1,NSW,Low
692,56,80533.0,Full-time,0,WA,Medium
693,22,59751.0,Contract,1,NSW,Low
694,42,153314.0,Self-employed,0,SA,Excellent
695,27,86452.0,Full-time,0,SA,Medium
696,49,148290.0,Full-time,2,VIC,Good
697,38,29675.0,Part-time,0,SA,Low
698,26,11773.0,Full-time,0,NSW,Low
699,52,67609.0,Contract,1,NSW,Medium
700,26,63679.0,Full-time,1,NSW,Medium
701,59,56309.0,Full-time,0,NSW,Low
702,24,62812.0,Part-time,2,NSW,Medium
703,44,34132.0,Full-time,1,VIC,Low
704,58,79347.0,Part-time,0,NSW,Medium
705,58,86517.0,Full-time,1,VIC,Medium
706,31,32864.0,Part-time,0,NSW,Low
707,31,50170.0,Full-time,0,NSW,Low
708,40,51744.0,Full-time,2,QLD,Low
709,38,42813.0,Part-time,1,QLD,Low
710,42,33505.0,Full-time,2,QLD,Low
711,35,60250.0,Full-time,0,SA,Medium
712,30,68214.0,Full-time,0,VIC,Medium
713,22,44131.0,Full-time,0,QLD,Low
714,34,34704.0,Contract,0,NSW,Low
715,25,73517.0,Full-time,1,VIC,Medium
716,22,40796.0,Part-time,1,VIC,Low
717,61,51297.0,Full-time,1,VIC,Low
718,53,48144.0,Full-time,1,QLD,Low
719,55,111620.0,Self-employed,1,QLD,Good
720,49,41743.0,Full-time,2,QLD,Low
721,52,141884.0,Self-employed,0,NSW,Good
722,29,87217.0,Full-time,2,VIC,Medium
723,60,148814.0,Full-time,1,VIC,Good
724,47,83476.0,Self-employed,1,VIC,Medium
725,55,53609.0,Full-time,2,NSW,Low
726,24,37847.0,Self-employed,0,SA,Low
727,33,50126.0,Full-time,1,SA,Low
728,22,125950.0,Self-employed,3,QLD,Good
729,65,58456.0,Full-time,1,NSW,Low
730,26,83321.0,Part-time,2,VIC,Medium
731,51,66402.0,Contract,0,VIC,Medium
732,51,67835.0,Full-time,1,VIC,Medium
733,38,69153.0,Full-time,2,NSW,Medium
734,44,76701.0,Self-employed,0,VIC,Medium
735,36,39853.0,Full-time,1,QLD,Low
736,58,52185.0,Part-time,0,SA,Low
737,42,69889.0,Contract,0,VIC,Medium
738,35,64974.0,Part-time,1,SA,Medium
739,23,47543.0,Full-time,2,SA,Low
740,32,73740.0,Full-time,2,VIC,Medium
741,60,40718.0,Full-time,1,QLD,Low
742,59,32484.0,Full-time,2,NSW,Low
743,55,69390.0,Full-time,1,VIC,Medium
744,59,32884.0,Self-employed,1,NSW,Low
745,55,68876.0,Full-time,2,NSW,Medium
746,39,22531.0,Contract,1,WA,Low
747,51,41669.0,Self-employed,1,WA,Low
748,36,50828.0,Contract,0,NSW,Low
749,48,26814.0,Full-time,2,VIC,Low
750,55,49695.0,Part-time,0,VIC,Low
751,59,108284.0,Full-time,0,VIC,Good
752,54,31725.0,Full-time,1,NSW,Low
753,45,50378.0,Part-time,3,QLD,Low
754,36,140270.0,Self-employed,2,NSW,Good
755,51,35209.0,Full-time,0,NSW,Low
756,63,120404.0,Full-time,1,QLD,Good
757,38,52078.0,Full-time,2,QLD,Low
758,26,63004.0,Self-employed,1,WA,Medium
759,50,114204.0,Contract,1,QLD,Good
760,25,46979.0,Full-time,1,NSW,Low
761,31,82085.0,Full-time,0,VIC,Medium
762,38,93181.0,Contract,2,WA,Medium
763,31,43243.0,Full-time,2,VIC,Low
764,38,40916.0,Self-employed,1,SA,Low
765,41,53407.0,Full-time,1,NSW,Low
766,45,54249.0,Full-time,3,QLD,Low
767,26,34910.0,Full-time,0,NSW,Low
768,55,43443.0,Self-employed,0,QLD,Low
769,27,10578.0,Full-time,0,NSW,Low
770,23,50659.0,Full-time,1,NSW,Low
771,34,93639.0,Full-time,2,QLD,Medium
772,64,26021.0,Part-time,1,VIC,Low
773,64,47497.0,Self-employed,1,WA,Low
774,32,203042.0,Self-employed,0,VIC,Excellent
775,44,59203.0,Full-time,0,SA,Low
776,37,117995.0,Self-employed,0,NSW,Good
777,52,36100.0,Full-time,1,QLD,Low
778,32,74937.0,Full-time,2,WA,Medium
779,37,33153.0,Self-employed,2,VIC,Low
780,29,73169.0,Full-time,0,SA,Medium
781,25,91229.0,Full-time,0,QLD,Medium
782,61,81023.0,Full-time,2,VIC,Medium
783,25,50389.0,Self-employed,0,VIC,Low
784,46,68697.0,Full-time,0,WA,Medium
785,24,69027.0,Full-time,0,SA,Medium
786,53,83533.0,Self-employed,1,VIC,Medium
787,24,56281.0,Self-employed,0,NSW,Low
788,48,95375.0,Self-employed,0,NSW,Medium
789,50,122676.0,Full-time,1,VIC,Good
790,53,51076.0,Full-time,0,NSW,Low
791,40,61281.0,Full-time,0,VIC,Medium
792,42,38086.0,Self-employed,1,WA,Low
793,26,70978.0,Self-employed,2,VIC,Medium
794,39,71205.0,Contract,0,QLD,Medium
795,49,61635.0,Full-time,0,NSW,Medium
796,63,64004.0,Full-time,0,QLD,Medium
797,43,156516.0,Full-time,1,VIC,Excellent
798,42,14138.0,Full-time,2,VIC,Low
799,27,46708.0,Full-time,0,VIC,Low
800,22,50420.0,Contract,1,NSW,Low
801,26,124052.0,Part-time,0,VIC,Good
802,62,75936.0,Full-time,0,QLD,Medium
803,33,76868.0,Part-time,0,NSW,Medium
804,47,112412.0,Full-time,2,WA,Good
805,55,54722.0,Self-employed,1,VIC,Low
806,35,82964.0,Part-time,0,VIC,Medium
807,47,45918.0,Full-time,2,VIC,Low
808,48,35360.0,Part-time,0,QLD,Low
809,30,146838.0,Part-time,0,VIC,Good
810,47,72007.0,Full-time,2,QLD,Medium
811,43,82647.0,Full-time,0,NSW,Medium
812,51,34889.0,Full-time,2,QLD,Low
813,64,77279.0,Full-time,1,SA,Medium
814,38,145673.0,Full-time,3,NSW,Good
815,47,52118.0,Part-time,2,SA,Low
816,57,31956.0,Full-time,0,VIC,Low
817,22,65643.0,Part-time,2,NSW,Medium
818,29,35670.0,Contract,0,VIC,Low
819,56,27477.0,Part-time,1,NSW,Low
820,36,41466.0,Part-time,1,NSW,Low
821,43,46803.0,Self-employed,1,NSW,Low
822,35,36548.0,Part-time,2,NSW,Low
823,47,116219.0,Full-time,2,NSW,Good
824,49,154015.0,Full-time,2,NSW,Excellent
825,44,81556.0,Self-employed,2,NSW,Medium
826,35,72555.0,Self-employed,0,SA,Medium
827,45,55769.0,Contract,2,SA,Low
828,23,38248.0,Part-time,1,WA,Low
829,47,133446.0,Self-employed,2,NSW,Good
830,35,58022.0,Full-time,3,NSW,Low
831,28,47511.0,Part-time,0,NSW,Low
832,24,99447.0,Contract,0,VIC,Medium
833,44,57711.0,Full-time,2,SA,Low
834,64,97601.0,Full-time,0,WA,Medium
835,39,48782.0,Full-time,1,NSW,Low
836,59,99590.0,Self-employed,2,VIC,Medium
837,56,97722.0,Full-time,0,QLD,Medium
838,36,116124.0,Part-time,2,QLD,Good
839,46,41994.0,Full-time,3,NSW,Low
840,58,57439.0,Full-time,0,NSW,Low
841,49,158559.0,Contract,2,VIC,Excellent
842,31,52934.0,Full-time,0,NSW,Low
843,60,89816.0,Full-time,2,QLD,Medium
844,38,188204.0,Full-time,1,NSW,Excellent
845,60,23753.0,Part-time,2,NSW,Low
846,43,52064.0,Full-time,0,NSW,Low
847,47,59930.0,Full-time,1,NSW,Low
848,65,24357.0,Contract,2,QLD,Low
849,46,47668.0,Full-time,0,NSW,Low
850,38,36839.0,Full-time,2,NSW,Low
851,34,91936.0,Full-time,3,QLD,Medium
852,41,25177.0,Full-time,1,NSW,Low
853,46,153993.0,Full-time,2,NSW,Excellent
854,25,84537.0,Part-time,1,NSW,Medium
855,31,35351.0,Contract,1,NSW,Low
856,24,100028.0,Full-time,0,VIC,Good
857,62,80700.0,Part-time,1,NSW,Medium
858,39,58725.0,Full-time,1,QLD,Low
859,57,41742.0,Part-time,1,VIC,Low
860,43,78734.0,Full-time,0,QLD,Medium
861,55,63669.0,Full-time,0,SA,Medium
862,29,42420.0,Full-time,2,NSW,Low
863,61,30588.0,Full-time,0,QLD,Low
864,65,39132.0,Self-employed,0,WA,Low
865,40,46553.0,Part-time,0,SA,Low
866,63,107071.0,Full-time,1,VIC,Good
867,62,92077.0,Contract,3,NSW,Medium
868,58,47809.0,Full-time,2,NSW,Low
869,27,48747.0,Self-employed,0,NSW,Low
870,47,98290.0,Full-time,0,WA,Medium
871,55,68437.0,Full-time,2,VIC,Medium
872,27,67962.0,Full-time,2,VIC,Medium
873,58,42121.0,Full-time,0,VIC,Low
874,54,56291.0,Full-time,2,NSW,Low
875,43,60002.0,Self-employed,0,NSW,Medium
876,42,57205.0,Self-employed,1,SA,Low
877,27,86425.0,Part-time,0,QLD,Medium
878,27,87788.0,Self-employed,3,VIC,Medium
879,25,37817.0,Contract,2,VIC,Low
880,51,46625.0,Part-time,0,VIC,Low
881,32,42460.0,Part-time,1,NSW,Low
882,51,119882.0,Full-time,0,NSW,Good
883,52,184747.0,Self-employed,0,NSW,Excellent
884,45,47486.0,Self-employed,0,VIC,Low
885,30,55075.0,Full-time,1,NSW,Low
886,24,91232.0,Full-time,0,NSW,Medium
887,52,42041.0,Contract,1,QLD,Low
888,61,92268.0,Full-time,1,WA,Medium
889,58,59253.0,Full-time,1,NSW,Low
890,57,25038.0,Full-time,0,NSW,Low
891,45,31250.0,Full-time,0,QLD,Low
892,52,50568.0,Full-time,0,QLD,Low
893,27,110357.0,Full-time,0,VIC,Good
894,23,38320.0,Full-time,1,QLD,Low
895,41,45842.0,Self-employed,2,NSW,Low
896,49,66540.0,Full-time,0,WA,Medium
897,32,25994.0,Full-time,1,WA,Low
898,25,69514.0,Full-time,0,QLD,Medium
899,36,27671.0,Full-time,0,WA,Low
900,27,79506.0,Contract,1,NSW,Medium
901,51,39959.0,Self-employed,1,NSW,Low
902,59,37383.0,Full-time,2,VIC,Low
903,23,68624.0,Full-time,1,NSW,Medium
904,36,89054.0,Part-time,0,QLD,Medium
905,32,72268.0,Full-time,1,QLD,Medium
906,29,66425.0,Full-time,2,QLD,Medium
907,47,66896.0,Full-time,1,NSW,Medium
908,65,72487.0,Contract,3,QLD,Medium
909,26,74908.0,Full-time,0,NSW,Medium
910,27,49161.0,Full-time,2,NSW,Low
911,47,83054.0,Full-time,0,VIC,Medium
912,25,40171.0,Full-time,1,NSW,Low
913,40,103331.0,Part-time,1,SA,Good
914,41,88541.0,Full-time,0,NSW,Medium
915,54,178162.0,Contract,3,VIC,Excellent
916,41,77414.0,Full-time,0,QLD,Medium
917,33,94330.0,Full-time,0,VIC,Medium
918,22,27439.0,Full-time,2,VIC,Low
919,47,95880.0,Self-employed,0,NSW,Medium
920,35,107821.0,Full-time,0,VIC,Good
921,59,127053.0,Full-time,1,VIC,Good
922,58,63591.0,Self-employed,2,SA,Medium
923,32,50466.0,Full-time,3,SA,Low
924,57,34726.0,Contract,2,VIC,Low
925,34,36351.0,Full-time,2,VIC,Low
926,64,59112.0,Full-time,2,QLD,Low
927,24,24941.0,Part-time,1,QLD,Low
928,54,40778.0,Full-time,0,WA,Low
929,27,62615.0,Part-time,2,QLD,Medium
930,31,61920.0,Full-time,0,SA,Medium
931,26,36876.0,Full-time,0,WA,Low
932,44,32308.0,Contract,2,WA,Low
933,31,34813.0,Part-time,3,VIC,Low
934,65,53614.0,Full-time,0,VIC,Low
935,23,173668.0,Full-time,0,QLD,Excellent
936,34,101739.0,Full-time,1,NSW,Good
937,61,66642.0,Self-employed,0,NSW,Medium
938,23,78980.0,Self-employed,0,SA,Medium
939,41,99502.0,Full-time,1,VIC,Medium
940,22,83936.0,Full-time,0,NSW,Medium
941,58,51323.0,Full-time,0,VIC,Low
942,30,39230.0,Full-time,2,NSW,Low
943,38,56239.0,Self-employed,1,QLD,Low
944,30,98925.0,Full-time,0,WA,Medium
945,32,52303.0,Full-time,1,QLD,Low
946,36,34464.0,Full-time,0,NSW,Low
947,45,25293.0,Full-time,3,NSW,Low
948,59,56358.0,Full-time,0,NSW,Low
949,56,35853.0,Self-employed,2,NSW,Low
950,51,48134.0,Self-employed,2,QLD,Low
951,52,124010.0,Full-time,1,VIC,Good
952,26,58284.0,Self-employed,0,NSW,Low
953,65,41141.0,Part-time,2,NSW,Low
954,35,69869.0,Full-time,0,NSW,Medium
955,32,156448.0,Full-time,0,QLD,Excellent
956,30,56368.0,Full-time,0,NSW,Low
957,55,18439.0,Full-time,1,NSW,Low
958,33,82871.0,Self-employed,0,NSW,Medium
959,56,71198.0,Full-time,3,VIC,Medium
960,56,62634.0,Contract,0,VIC,Medium
961,22,53659.0,Self-employed,2,QLD,Low
962,61,39989.0,Full-time,0,QLD,Low
963,43,127706.0,Self-employed,0,NSW,Good
964,50,23881.0,Full-time,0,NSW,Low
965,29,51304.0,Full-time,3,WA,Low
966,32,50708.0,Part-time,0,QLD,Low
967,62,91741.0,Full-time,1,VIC,Medium
968,58,111060.0,Full-time,0,NSW,Good
969,35,53457.0,Part-time,2,NSW,Low
970,51,65939.0,Self-employed,0,QLD,Medium
971,56,68802.0,Full-time,0,SA,Medium
972,42,101383.0,Full-time,1,VIC,Good
973,58,100345.0,Full-time,0,NSW,Good
974,26,45743.0,Part-time,1,QLD,Low
975,40,74530.0,Full-time,0,SA,Medium
976,35,72521.0,Contract,1,VIC,Medium
977,47,56503.0,Part-time,0,SA,Low
978,25,72178.0,Part-time,0,QLD,Medium
979,46,60482.0,Contract,1,NSW,Medium
980,63,64793.0,Contract,0,NSW,Medium
981,46,30394.0,Full-time,1,NSW,Low
982,39,37836.0,Full-time,1,QLD,Low
983,61,90118.0,Self-employed,2,VIC,Medium
984,29,32686.0,Contract,0,VIC,Low
985,60,75739.0,Part-time,1,NSW,Medium
986,61,57485.0,Full-time,0,WA,Low
987,35,100240.0,Part-time,0,NSW,Good
988,53,82818.0,Full-time,1,NSW,Medium
989,59,47732.0,Contract,0,NSW,Low
990,54,53550.0,Full-time,1,NSW,Low
991,44,22186.0,Contract,1,WA,Low
992,36,56095.0,Full-time,1,NSW,Low
993,54,31727.0,Contract,0,NSW,Low
994,46,53672.0,Full-time,0,VIC,Low
995,38,43523.0,Self-employed,0,VIC,Low
996,54,38626.0,Contract,0,NSW,Low
997,23,108430.0,Part-time,0,NSW,Good
998,35,31631.0,Part-time,0,NSW,Low
999,61,36992.0,Full-time,1,WA,Low
1000,61,42230.0,Full-time,0,QLD,Low
1001,60,47072.0,Self-employed,2,SA,Low
1002,27,38623.0,Full-time,3,NSW,Low
1003,27,50032.0,Self-employed,0,VIC,Low
1004,24,69639.0,Part-time,0,QLD,Medium
1005,28,83695.0,Full-time,1,NSW,Medium
1006,29,81687.0,Full-time,0,QLD,Medium
1007,63,23061.0,Full-time,2,VIC,Low
1008,36,72410.0,Full-time,0,VIC,Medium
1009,50,74679.0,Contract,0,QLD,Medium
1010,54,42993.0,Self-employed,0,VIC,Low
1011,51,137839.0,Full-time,0,QLD,Good
1012,60,103139.0,Full-time,0,SA,Good
1013,48,54638.0,Part-time,0,VIC,Low
1014,57,44445.0,Full-time,0,NSW,Low
1015,50,136724.0,Full-time,1,QLD,Good
1016,59,59308.0,Full-time,0,NSW,Low
1017,54,62475.0,Self-employed,2,NSW,Medium
1018,58,62083.0,Full-time,0,VIC,Medium
1019,48,189388.0,Full-time,0,QLD,Excellent
1020,54,53731.0,Contract,0,WA,Low
1021,25,59171.0,Full-time,1,SA,Low
1022,43,39516.0,Self-employed,1,WA,Low
1023,23,49279.0,Full-time,0,SA,Low
1024,31,35750.0,Full-time,0,VIC,Low
1025,26,39920.0,Full-time,3,NSW,Low
1026,31,24222.0,Full-time,2,VIC,Low
1027,54,93038.0,Full-time,0,QLD,Medium
1028,59,64755.0,Full-time,1,VIC,Medium
1029,34,67478.0,Full-time,0,QLD,Medium
1030,52,58325.0,Full-time,0,WA,Low
1031,57,62062.0,Part-time,2,NSW,Medium
1032,45,134534.0,Self-employed,1,NSW,Good
1033,36,40766.0,Self-employed,0,VIC,Low
1034,50,68815.0,Full-time,2,SA,Medium
1035,29,68631.0,Contract,1,NSW,Medium
1036,26,105979.0,Full-time,0,SA,Good
1037,50,74558.0,Full-time,0,SA,Medium
1038,25,76455.0,Full-time,1,NSW,Medium
1039,33,31916.0,Self-employed,0,WA,Low
1040,23,39957.0,Self-employed,1,NSW,Low
1041,48,33408.0,Part-time,0,VIC,Low
1042,52,17362.0,Full-time,0,VIC,Low
1043,57,73028.0,Part-time,2,WA,Medium
1044,57,52532.0,Full-time,3,VIC,Low
1045,47,73097.0,Full-time,1,VIC,Medium
1046,64,60946.0,Full-time,1,QLD,Medium
1047,48,67523.0,Full-time,2,VIC,Medium
1048,26,116898.0,Full-time,1,VIC,Good
1049,41,60093.0,Self-employed,0,SA,Medium
1050,32,83658.0,Full-time,0,NSW,Medium
1051,31,51476.0,Full-time,1,VIC,Low
1052,61,90436.0,Full-time,0,NSW,Medium
1053,59,32215.0,Contract,0,WA,Low
1054,27,23890.0,Full-time,1,NSW,Low
1055,29,171670.0,Full-time,0,NSW,Excellent
1056,44,149964.0,Full-time,0,WA,Good
1057,47,22635.0,Part-time,0,VIC,Low
1058,64,58803.0,Full-time,0,QLD,Low
1059,33,64535.0,Full-time,2,WA,Medium
1060,47,85947.0,Full-time,1,VIC,Medium
1061,34,142858.0,Full-time,2,NSW,Good
1062,61,35217.0,Full-time,1,NSW,Low
1063,39,36176.0,Part-time,1,VIC,Low
1064,46,59839.0,Contract,1,NSW,Low
1065,54,36983.0,Contract,0,QLD,Low
1066,61,15412.0,Part-time,1,NSW,Low
1067,64,53443.0,Full-time,1,NSW,Low
1068,33,91929.0,Self-employed,3,NSW,Medium
1069,65,59265.0,Self-employed,2,VIC,Low
1070,57,81799.0,Self-employed,0,NSW,Medium
1071,25,76153.0,Full-time,0,NSW,Medium
1072,26,35829.0,Full-time,1,QLD,Low
1073,58,61946.0,Contract,0,NSW,Medium
1074,29,27929.0,Contract,0,SA,Low
1075,63,46353.0,Part-time,0,VIC,Low
1076,49,61404.0,Contract,0,NSW,Medium
1077,52,59840.0,Self-employed,0,SA,Low
1078,30,31399.0,Full-time,1,VIC,Low
1079,50,34735.0,Full-time,3,VIC,Low
1080,35,69250.0,Part-time,0,NSW,Medium
1081,61,90554.0,Full-time,0,NSW,Medium
1082,62,53988.0,Contract,1,QLD,Low
1083,43,52653.0,Full-time,0,NSW,Low
1084,32,95381.0,Self-employed,2,VIC,Medium
1085,44,40699.0,Self-employed,0,QLD,Low
1086,22,141990.0,Full-time,3,NSW,Good
1087,58,30557.0,Full-time,0,WA,Low
1088,42,101139.0,Part-time,2,NSW,Good
1089,47,78400.0,Full-time,1,NSW,Medium
1090,57,199798.0,Part-time,2,SA,Excellent
1091,44,34181.0,Full-time,1,NSW,Low
1092,22,18639.0,Full-time,1,QLD,Low
1093,61,111829.0,Full-time,1,QLD,Good
1094,36,28691.0,Full-time,2,VIC,Low
1095,42,81462.0,Full-time,2,VIC,Medium
1096,30,108128.0,Contract,0,NSW,Good
1097,30,72394.0,Full-time,0,QLD,Medium
1098,31,67244.0,Contract,0,SA,Medium
1099,47,73165.0,Contract,0,NSW,Medium
1100,62,91009.0,Contract,2,NSW,Medium
1101,56,80301.0,Full-time,0,VIC,Medium
1102,46,32588.0,Self-employed,1,NSW,Low
1103,47,149119.0,Full-time,1,QLD,Good
1104,32,61424.0,Full-time,2,QLD,Medium
1105,59,77588.0,Self-employed,1,NSW,Medium
1106,23,85434.0,Full-time,0,VIC,Medium
1107,28,106720.0,Contract,3,VIC,Good
1108,39,101321.0,Part-time,0,NSW,Good
1109,48,63951.0,Full-time,2,WA,Medium
1110,55,61928.0,Full-time,0,NSW,Medium
1111,48,73446.0,Self-employed,0,VIC,Medium
1112,38,103780.0,Part-time,2,VIC,Good
1113,64,34327.0,Self-employed,2,VIC,Low
1114,65,82623.0,Full-time,0,NSW,Medium
1115,45,38439.0,Full-time,1,WA,Low
1116,46,151086.0,Full-time,1,SA,Excellent
1117,28,71945.0,Full-time,0,VIC,Medium
1118,27,48630.0,Full-time,1,NSW,Low
1119,45,74188.0,Full-time,2,WA,Medium
1120,54,60150.0,Full-time,2,SA,Medium
1121,50,55266.0,Self-employed,1,QLD,Low
1122,64,24231.0,Part-time,1,NSW,Low
1123,43,35879.0,Full-time,0,NSW,Low
1124,47,55814.0,Part-time,0,NSW,Low
1125,49,25741.0,Part-time,0,NSW,Low
1126,42,44641.0,Full-time,2,NSW,Low
1127,28,46633.0,Full-time,0,SA,Low
1128,38,40549.0,Full-time,0,QLD,Low
1129,41,88096.0,Full-time,1,NSW,Medium
1130,62,38558.0,Full-time,0,VIC,Low
1131,41,62580.0,Full-time,2,NSW,Medium
1132,43,50182.0,Part-time,0,VIC,Low
1133,49,56421.0,Self-employed,2,NSW,Low
1134,61,133679.0,Full-time,0,NSW,Good
1135,28,65502.0,Self-employed,0,NSW,Medium
1136,22,72151.0,Self-employed,2,QLD,Medium
1137,53,40835.0,Full-time,1,VIC,Low
1138,34,81885.0,Contract,0,VIC,Medium
1139,51,80176.0,Full-time,0,QLD,Medium
1140,44,76405.0,Contract,0,QLD,Medium
1141,40,32709.0,Full-time,0,VIC,Low
1142,53,44684.0,Full-time,1,SA,Low
1143,51,122613.0,Part-time,1,NSW,Good
1144,50,42452.0,Contract,0,NSW,Low
1145,50,131268.0,Full-time,0,WA,Good
1146,51,45561.0,Self-employed,1,WA,Low
1147,37,64480.0,Self-employed,0,NSW,Medium
1148,61,54525.0,Full-time,1,WA,Low
1149,40,39246.0,Full-time,1,NSW,Low
1150,39,39529.0,Full-time,0,QLD,Low
1151,22,42103.0,Full-time,0,NSW,Low
1152,35,64475.0,Self-employed,0,NSW,Medium
1153,23,93453.0,Contract,1,VIC,Medium
1154,49,62416.0,Self-employed,1,WA,Medium
1155,51,58883.0,Contract,1,QLD,Low
1156,59,109665.0,Full-time,3,SA,Good
1157,25,61125.0,Full-time,1,VIC,Medium
1158,22,45641.0,Self-employed,1,VIC,Low
1159,29,36357.0,Self-employed,0,NSW,Low
1160,50,113009.0,Full-time,0,NSW,Good
1161,60,50782.0,Full-time,0,VIC,Low
1162,24,44834.0,Self-employed,1,QLD,Low
1163,53,42937.0,Full-time,0,QLD,Low
1164,31,109875.0,Full-time,1,NSW,Good
1165,31,44959.0,Part-time,1,QLD,Low
1166,40,98246.0,Contract,0,QLD,Medium
1167,55,53359.0,Self-employed,1,VIC,Low
1168,54,32722.0,Self-employed,0,QLD,Low
1169,44,50704.0,Full-time,1,VIC,Low
1170,49,58900.0,Part-time,1,SA,Low
1171,53,56524.0,Full-time,1,NSW,Low
1172,28,55827.0,Contract,0,VIC,Low
1173,50,50972.0,Full-time,0,NSW,Low
1174,29,40437.0,Part-time,0,WA,Low
1175,22,60196.0,Self-employed,0,NSW,Medium
1176,24,78470.0,Full-time,3,VIC,Medium
1177,45,28816.0,Contract,0,QLD,Low
1178,44,114638.0,Full-time,2,VIC,Good
1179,29,9430.0,Full-time,2,VIC,Low
1180,58,62170.0,Full-time,0,NSW,Medium
1181,24,75587.0,Self-employed,0,NSW,Medium
1182,54,44282.0,Self-employed,2,SA,Low
1183,49,20683.0,Full-time,0,QLD,Low
1184,29,57047.0,Full-time,1,QLD,Low
1185,55,65176.0,Contract,0,VIC,Medium
1186,56,33713.0,Full-time,0,NSW,Low
1187,53,39535.0,Part-time,0,NSW,Low
1188,45,96892.0,Part-time,0,NSW,Medium
1189,35,63503.0,Self-employed,1,QLD,Medium
